"latitude","longitude","survey_date","class","order","family","genus","species","valid_genus","valid_species","biomass_mean","size_class_mean","total_mean","bodySize","ref_bodysize"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Acanthurus","nigrofuscus","Acanthurus","nigrofuscus",170.1,9.2,6.6,21,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Acanthurus","pyroferus","Acanthurus","pyroferus",451.3,16.7,3,29,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Serranidae","Aethaloperca","rogaa","Aethaloperca","rogaa",423.6,30,1,60,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","curacao","Amblyglyphidodon","curacao",222.9,6.5,13.5,11,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Serranidae","Anyperodon","leucogrammicus","Anyperodon","leucogrammicus",396,35,1,65,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Tetraodontiformes","Balistidae","Balistapus","undulatus","Balistapus","undulatus",67.6,12.5,1,30,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Bodianus","axillaris","Bodianus","axillaris",42.4,10,1,20,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Caesionidae","Caesio","teres","Caesio","teres",31.8,7.5,4,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","bennetti","Canthigaster","bennetti",1.7,2.5,2,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Carangidae","Caranx","melampygus","Caranx","melampygus",1893.3,35,3,117,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacanthidae","Centropyge","bicolor","Centropyge","bicolor",45.7,7.5,2,15,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacanthidae","Centropyge","vrolikii","Centropyge","vrolikii",22.9,7.5,1,12,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Serranidae","Cephalopholis","argus","Cephalopholis","argus",357.8,18.8,2,60,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Scaridae","Cetoscarus","ocellatus","Cetoscarus","ocellatus",NA,12.5,1,80,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","adiergastos","Chaetodon","adiergastos",354.2,15,2,20,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","auriga","Chaetodon","auriga",287.5,15,2,23,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","baronessa","Chaetodon","baronessa",70.4,10,1.3,16,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","ephippium","Chaetodon","ephippium",234.8,15,1.5,30,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","lunulatus","Chaetodon","lunulatus",70.4,8,2.6,14,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","melannotus","Chaetodon","melannotus",52.1,10,1,18,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","meyeri","Chaetodon","meyeri",102.8,12.5,1,20,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","trifascialis","Chaetodon","trifascialis",164,12.5,2,18,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","vagabundus","Chaetodon","vagabundus",174.4,12.5,2,23,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Cheilinus","oxycephalus","Cheilinus","oxycephalus",49.4,10,1.5,17,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Scaridae","Chlorurus","sordidus","Chlorurus","sordidus",135.5,9.1,4,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","atripectoralis","Chromis","atripectoralis",69.1,5.8,13,12,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","lepidolepis","Chromis","lepidolepis",35.3,2.5,87.5,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","margaritifer","Chromis","margaritifer",0.5,2.5,1.5,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","ternatensis","Chromis","ternatensis",235.3,4.2,75.8,10.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","viridis","Chromis","viridis",206.6,3.8,90,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","weberi","Chromis","weberi",133.9,5,58.1,13.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","xanthura","Chromis","xanthura",13.8,7.5,1,17,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","rex","Chrysiptera","rex",1.3,2.5,2.5,7,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Coris","batuensis","Coris","batuensis",2.6,5.8,1.5,17,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","binotatus","Ctenochaetus","binotatus",1.6,2.5,2,22,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","striatus","Ctenochaetus","striatus",669.3,12.8,9.8,26,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Dascyllus","aruanus","Dascyllus","aruanus",15.5,2.5,17.3,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Dascyllus","reticulatus","Dascyllus","reticulatus",5.6,2.5,7.7,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Dascyllus","trimaculatus","Dascyllus","trimaculatus",37,6.2,2.5,14,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Blenniidae","Ecsenius","yaeyamaensis","Ecsenius","yaeyamaensis",0.5,2.5,1,6,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Epibulus","insidiator","Epibulus","insidiator",29.6,10,1,54,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Gobiidae","Gnatholepis","cauerensis","Gnatholepis","cauerensis",0.2,2.5,1,6,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Gomphosus","varius","Gomphosus","varius",10.8,5,2.5,30,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Halichoeres","hortulanus","Halichoeres","hortulanus",29.1,8.8,1.5,27,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Halichoeres","melanurus","Halichoeres","melanurus",17.6,5.4,4,12,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Hemigymnus","melapterus","Hemigymnus","melapterus",4.6,5,1,37,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Heniochus","chrysostomus","Heniochus","chrysostomus",200.2,15,1,18,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Heniochus","varius","Heniochus","varius",276.2,15,1.5,19,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Scaridae","Hipposcarus","longiceps","Hipposcarus","longiceps",38.3,12.5,1,60,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Gobiidae","Istigobius","rigilius","Istigobius","rigilius",0.8,2.5,2.5,10.8,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pseudochromidae","Labracinus","cyclophthalmus","Labracinus","cyclophthalmus",38.9,12.5,1,23.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Labrichthys","unilineatus","Labrichthys","unilineatus",19.4,7.1,2.3,17.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Labroides","bicolor","Labroides","bicolor",4.5,6.2,1,15,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Labroides","dimidiatus","Labroides","dimidiatus",2.7,4.2,1.8,14,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Lepidozygus","tapeinosoma","Lepidozygus","tapeinosoma",23.3,2.5,35,10.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Lutjanidae","Lutjanus","bohar","Lutjanus","bohar",725.7,37.5,1,90,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Lutjanidae","Lutjanus","decussatus","Lutjanus","decussatus",332.4,25,1,35,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Lutjanidae","Lutjanus","gibbus","Lutjanus","gibbus",314.5,25,1,50,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Lutjanidae","Macolor","niger","Macolor","niger",294.3,25,1,75,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Macropharyngodon","ornatus","Macropharyngodon","ornatus",11.1,6.2,2,13,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Lethrinidae","Monotaxis","heterodon","Monotaxis","heterodon",231,14.2,2,NA,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Beryciformes","Holocentridae","Myripristis","violacea","Myripristis","violacea",924.5,20,3,35,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Naso","unicornis","Naso","unicornis",1481.6,35,3,70,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Naso","vlamingii","Naso","vlamingii",5564.3,35,8,60,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Neoglyphidodon","melas","Neoglyphidodon","melas",136.7,10,5,18,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Beryciformes","Holocentridae","Neoniphon","sammara","Neoniphon","sammara",132.5,11,3.4,32,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Apogonidae","Ostorhinchus","wassinki","Ostorhinchus","wassinki",13.1,2.5,35,7,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Cirrhitidae","Paracirrhites","forsteri","Paracirrhites","forsteri",44.9,8.1,2,22,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pinguipedidae","Parapercis","clathrata","Parapercis","clathrata",7,7.5,1,24,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pinguipedidae","Parapercis","pacifica","Parapercis","pacifica",26,10,1.5,18.6,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Mullidae","Parupeneus","barberinus","Parupeneus","barberinus",144.4,21.7,1.3,60,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Mullidae","Parupeneus","multifasciatus","Parupeneus","multifasciatus",58.2,11.8,1.9,35,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Blenniidae","Plagiotremus","rhinorhynchos","Plagiotremus","rhinorhynchos",0.1,2.5,1,12,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Blenniidae","Plagiotremus","tapeinosoma","Plagiotremus","tapeinosoma",1,5,1,14,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","vittatus","Plectorhinchus","vittatus",911.7,35,1.2,72,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","dickii","Plectroglyphidodon","dickii",6.9,5,1,11,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Plectroglyphidodon","lacrymatus","Stegastes","lacrymatus",17.2,5,2.5,NA,NA
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","adelus","Pomacentrus","adelus",2.6,2.5,9.2,8.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","amboinensis","Pomacentrus","amboinensis",60,3.9,11.9,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","bankanensis","Pomacentrus","bankanensis",1.1,2.5,3,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","coelestis","Pomacentrus","coelestis",50.4,2.5,75.8,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","lepidogenys","Pomacentrus","lepidogenys",88.3,2.5,126.8,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","moluccensis","Pomacentrus","moluccensis",2.3,2.5,2,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","philippinus","Pomacentrus","philippinus",23,3.8,6.2,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Pomacentrus","vaiuli","Pomacentrus","vaiuli",2.3,2.5,4,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Pseudocheilinus","hexataenia","Pseudocheilinus","hexataenia",0.9,2.5,2.8,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pseudochromidae","Pseudochromis","fuscus","Pseudochromis","fuscus",2.8,5,1,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Microdesmidae","Ptereleotris","evides","Ptereleotris","evides",25.2,2.5,65,14,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacanthidae","Pygoplites","diacanthus","Pygoplites","diacanthus",288.2,17.5,1,25,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Beryciformes","Holocentridae","Sargocentron","caudimaculatum","Sargocentron","caudimaculatum",239.7,20,1,25,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Beryciformes","Holocentridae","Sargocentron","spiniferum","Sargocentron","spiniferum",446.8,27.5,1,51,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Aulopiformes","Synodontidae","Saurida","gracilis","Saurida","gracilis",4.8,7.5,1,32,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Scaridae","Scarus","flavipectoralis","Scarus","flavipectoralis",525.3,30,1,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Scaridae","Scarus","frenatus","Scarus","frenatus",5.2,5,1,47,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Scaridae","Scarus","niger","Scarus","niger",43.1,11.2,1,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Nemipteridae","Scolopsis","margaritifer","Scolopsis","margaritifera",60.8,13.8,1,28,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Siganidae","Siganus","corallinus","Siganus","corallinus",533,25,2,35,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Stethojulis","bandanensis","Stethojulis","bandanensis",15,6.2,3,15,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Thalassoma","amblycephalum","Thalassoma","amblycephalum",7.4,3.3,15,16,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Thalassoma","hardwicke","Thalassoma","hardwicke",15.5,7.5,2,20,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Thalassoma","lunare","Thalassoma","lunare",59,10,2.5,45,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Zanclidae","Zanclus","cornutus","Zanclus","cornutus",894.1,20,1.5,23,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Zebrasoma","scopas","Zebrasoma","scopas",73.8,6.8,2.9,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Zebrasoma","velifer","Zebrasoma","velifer",567.2,22.5,1.5,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Abudefduf","sexfasciatus","Abudefduf","sexfasciatus",1844.1,13.3,19.4,19,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Acanthurus","grammoptilus","Acanthurus","grammoptilus",23139.8,40,12.3,35,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Acanthurus","lineatus","Acanthurus","lineatus",747.8,22.5,3.2,38,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Acanthurus","nigrofuscus","Acanthurus","nigrofuscus",294.1,11.9,5.1,21,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Serranidae","Aethaloperca","rogaa","Aethaloperca","rogaa",263.9,18.5,3.4,60,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Amblyglyphidodon","curacao","Amblyglyphidodon","curacao",248.7,8.8,7.5,11,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Tetraodontiformes","Balistidae","Balistapus","undulatus","Balistapus","undulatus",77.9,12.5,1,30,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Bodianus","axillaris","Bodianus","axillaris",260,15,2,20,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Tetraodontiformes","Tetraodontidae","Canthigaster","valentini","Canthigaster","valentini",7.2,5,1,11,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacanthidae","Centropyge","vrolikii","Centropyge","vrolikii",58.2,6.7,3,12,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Serranidae","Cephalopholis","argus","Cephalopholis","argus",559,23.6,1.6,60,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Serranidae","Cephalopholis","cyanostigma","Cephalopholis","cyanostigma",220.2,20,1,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","auriga","Chaetodon","auriga",574.9,15,4,23,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","baronessa","Chaetodon","baronessa",105.6,10,2,16,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","ephippium","Chaetodon","ephippium",2164.1,35,2,30,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","lunulatus","Chaetodon","lunulatus",71.3,8.8,1.8,14,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","melannotus","Chaetodon","melannotus",21.7,7.5,1,18,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","ornatissimus","Chaetodon","ornatissimus",155.6,11.2,2,20,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","trifascialis","Chaetodon","trifascialis",33.8,7.5,1.2,18,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Chaetodontidae","Chaetodon","vagabundus","Chaetodon","vagabundus",345.2,15,2,23,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Cheilinus","chlorourus","Cheilinus","chlorourus",16.9,6.7,1.3,45,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Scaridae","Chlorurus","sordidus","Chlorurus","sordidus",346.4,12.5,6.4,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","atripectoralis","Chromis","atripectoralis",456,5,78.3,12,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","lepidolepis","Chromis","lepidolepis",259.2,5,85,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","margaritifer","Chromis","margaritifer",4,3.3,7.3,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","ternatensis","Chromis","ternatensis",628.5,7.5,50,10.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chromis","weberi","Chromis","weberi",283.6,5.5,50,13.5,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","rex","Chrysiptera","rex",21,5,5,7,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Cirrhilabrus","exquisitus","Cirrhilabrus","exquisitus",5.2,5,2,12,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Coris","aygula","Coris","aygula",3722.6,62.5,1,120,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Coris","batuensis","Coris","batuensis",93,13.4,2.6,17,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Labridae","Coris","gaimard","Coris","gaimard",67.4,14.2,1,40,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","binotatus","Ctenochaetus","binotatus",235.6,10,5,22,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","striatus","Ctenochaetus","striatus",533.5,14.3,5,26,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Dascyllus","aruanus","Dascyllus","aruanus",64.2,4.4,11.2,10,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Dascyllus","reticulatus","Dascyllus","reticulatus",210.1,3.8,55,9,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Pomacentridae","Dascyllus","trimaculatus","Dascyllus","trimaculatus",186.8,7.8,6.6,14,"Fishbase2022"
-12.2,123,2021-10-11,"Actinopterygii","Perciformes","Blenniidae","Ecsenius","bicolor","Ecsenius","bicolor",0.4,2.5,1,11,"Fishbase2022"
